Hugo_Symbol,TCGA-AO-A12D,TCGA-BH-A18Q,TCGA-C8-A130,TCGA-C8-A138,TCGA-E2-A154,TCGA-C8-A12L,TCGA-A2-A0EX,TCGA-AN-A04A,TCGA-BH-A0AV,TCGA-C8-A12T,TCGA-A8-A06Z,TCGA-A2-A0CM,TCGA-BH-A18U,TCGA-A2-A0EQ,TCGA-AR-A0U4,TCGA-AO-A0J9,TCGA-AR-A1AP,TCGA-AN-A0FK,TCGA-AO-A0J6,TCGA-A7-A13F,TCGA-BH-A0E1,TCGA-A7-A0CE,TCGA-A2-A0YC,TCGA-AO-A0JC,TCGA-A8-A08Z,TCGA-AR-A0TX,TCGA-A8-A076,TCGA-AO-A126,TCGA-BH-A0C1,TCGA-A2-A0EY,TCGA-AR-A1AW,TCGA-AR-A1AV,TCGA-C8-A135,TCGA-A2-A0EV,TCGA-AN-A0AM,TCGA-D8-A142,TCGA-AN-A0FL,TCGA-BH-A0DG,TCGA-AR-A0TV,TCGA-C8-A12Z,TCGA-AO-A0JJ,TCGA-AO-A0JE,TCGA-AN-A0AJ,TCGA-A7-A0CJ,TCGA-AO-A12F,TCGA-A8-A079,TCGA-A2-A0T3,TCGA-A2-A0YD,TCGA-AR-A0TR,TCGA-AO-A03O,TCGA-AO-A12E,TCGA-A8-A06N,TCGA-A2-A0YG,TCGA-BH-A18N,TCGA-AN-A0AL,TCGA-A2-A0T6,TCGA-E2-A158,TCGA-AO-A0JM,TCGA-C8-A12V,TCGA-A2-A0D2,TCGA-C8-A12U,TCGA-AR-A1AS,TCGA-A8-A09G,TCGA-C8-A131,TCGA-C8-A134,TCGA-A2-A0YF,TCGA-BH-A0DD,TCGA-BH-A0E9,TCGA-AR-A0TT,TCGA-AO-A12B,TCGA-A2-A0SW,TCGA-AO-A0JL,TCGA-BH-A0BV,TCGA-A2-A0YM,TCGA-BH-A0C7,TCGA-A2-A0SX
NHSL1,0,1,-1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
CCDC28A,0,1,-1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
ECT2L,0,1,-1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
REPS1,0,1,-1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
C6orf115,0,1,-1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
HECA,0,1,-1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
TXLNB,0,1,-1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
CITED2,0,1,-1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
NMBR,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,1,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
VTA1,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
GPR126,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
LOC153910,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
HIVEP2,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
AIG1,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
ADAT2,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
PEX3,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
FUCA2,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
LOC285740,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
PHACTR2,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
LTV1,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
C6orf94,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
PLAGL1,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
HYMAI,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
SF3B5,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
STX11,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
UTRN,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
EPM2A,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
FBXO30,0,1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
SHPRH,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
GRM1,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
RAB32,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
C6orf103,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
LOC729176,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
STXBP5,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
SAMD5,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
SASH1,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
UST,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
MAP3K7IP2,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
SUMO4,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
ZC3H12D,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
PPIL4,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
C6orf72,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
KATNA1,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
LATS1,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
NUP43,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
PCMT1,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
LRP11,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
RAET1E,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
RAET1G,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
ULBP2,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
ULBP1,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
RAET1K,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
RAET1L,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
ULBP3,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
PPP1R14C,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
IYD,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
PLEKHG1,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
MTHFD1L,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
AKAP12,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
ZBTB2,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
RMND1,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
C6orf211,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
C6orf97,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
ESR1,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
SYNE1,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0
MYCT1,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0
VIP,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0
FBXO5,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0
MTRF1L,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0
RGS17,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0
OPRM1,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,-1,0,1,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0
IPCEF1,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,-1,0,1,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0
CNKSR3,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,-1,0,1,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0
RBM16,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0
TIAM2,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0
TFB1M,0,1,1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0
